appid	sessionid	app	msg	apprisk	srcip	dstip	DeviceID
42990	71676	BACnet_Who.Is	Operational.Technology: BACnet_Who.Is	elevated	10.200.1.15	10.200.1.233	
42983	71676	BACnet_I.Am	Operational.Technology: BACnet_I.Am	elevated	10.200.1.15	10.200.1.233	
42990	71676	BACnet_Who.Is	Operational.Technology: BACnet_Who.Is	elevated	10.200.1.15	10.200.1.233	
42990	71678	BACnet_Who.Is	Operational.Technology: BACnet_Who.Is	elevated	10.200.1.15	10.200.1.127	
42983	71678	BACnet_I.Am	Operational.Technology: BACnet_I.Am	elevated	10.200.1.15	10.200.1.127	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
