appid	sessionid	app	msg	apprisk	srcip	dstip	DeviceID
47787	24349935	Niagara.Fox.Protocol	Operational.Technology: Niagara.Fox.Protocol	elevated	10.1.3.4	106.68.88.119	
10002767	24349935	Tridium.Niagara	IoT: Tridium.Niagara	low	10.1.3.4	106.68.88.119	
10004318	24349935	Vykon.BMS	OT: Vykon.BMS	low	10.1.3.4	106.68.88.119	
