app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		491559	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491299	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491569	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491633	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491842	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493067	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491641	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491765	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491782	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491125	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492786	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491263	unknown	1	tcp	10.200.1.159	10.50.1.10
incomplete		490651	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491627	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491830	unknown	1	tcp	10.200.1.159	10.50.1.10
incomplete		491861	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491671	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491378	unknown	1	tcp	10.50.1.10	10.100.1.3
incomplete		491283	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491566	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491564	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491166	unknown	1	tcp	10.200.1.234	10.50.1.10
ping		491792	internet-utility	2	icmp	10.200.1.252	10.50.1.10
incomplete		491319	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491280	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492077	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491657	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492171	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491721	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491365	unknown	1	tcp	10.50.1.10	10.100.1.3
ping		491669	internet-utility	2	icmp	10.200.1.159	10.50.1.10
incomplete		491475	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491781	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491415	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493134	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		494268	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491423	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493236	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		494278	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493195	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493149	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491390	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492164	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491287	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491322	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492216	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491369	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491455	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		490339	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492396	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492962	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493116	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493115	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491827	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491766	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491109	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491784	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493050	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492877	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491860	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493104	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493107	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492951	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		494262	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491839	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491876	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491145	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491306	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491477	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491401	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491548	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492987	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491449	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491461	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491118	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493081	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491356	unknown	1	tcp	10.200.1.234	10.50.1.10
ping		492787	internet-utility	2	icmp	10.200.1.252	10.50.1.10
icmp		491665	ip-protocol	4	icmp	10.200.1.159	10.50.1.10
incomplete		489903	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		490538	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		492029	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491652	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493097	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493192	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		490361	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		490321	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491538	unknown	1	tcp	10.50.1.10	10.100.1.3
incomplete		490612	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493150	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493129	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491800	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491874	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491971	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491432	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		490678	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491899	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493194	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493181	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491875	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493178	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493165	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491076	unknown	1	tcp	10.200.1.166	10.50.1.10
dns-base	dns	491776	infrastructure	3	tcp	10.200.1.166	10.50.1.10
dns-base	dns	493141	infrastructure	3	tcp	10.200.1.166	10.50.1.10
incomplete		491865	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493197	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491856	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493175	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491576	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		491847	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493209	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492169	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493083	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		493308	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493109	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493063	unknown	1	tcp	10.200.1.234	10.50.1.10
