app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
msrpc-base	msrpc	23432	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23430	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23428	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23426	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23424	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23422	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23420	infrastructure	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23415	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23417	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23419	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23409	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23407	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23405	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23411	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23413	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23399	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23397	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23391	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23401	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23395	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23403	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23389	auth-service	2	tcp	192.168.1.135	192.168.1.200
ms-netlogon		23393	auth-service	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23418	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23416	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23414	infrastructure	2	tcp	192.168.1.135	192.168.1.200
msrpc-base	msrpc	23412	infrastructure	2	tcp	192.168.1.135	192.168.1.200
