ID_regla	sessionid	repeatcnt	severity_number	Nombre_regla	thread_category	prot	src_ip	dst_ip	log_subtype	extra_data
92546	22687	5	1	IEC-60870-5-104 Traffic Detection	protocol-anomaly	tcp	192.168.1.129	192.168.1.130	vulnerability	
92546	22687	5	1	IEC-60870-5-104 Traffic Detection	protocol-anomaly	tcp	192.168.1.129	192.168.1.130	vulnerability	
92546	22687	5	1	IEC-60870-5-104 Traffic Detection	protocol-anomaly	tcp	192.168.1.129	192.168.1.130	vulnerability	
92546	22687	5	1	IEC-60870-5-104 Traffic Detection	protocol-anomaly	tcp	192.168.1.129	192.168.1.130	vulnerability	
92546	22687	5	1	IEC-60870-5-104 Traffic Detection	protocol-anomaly	tcp	192.168.1.129	192.168.1.130	vulnerability	
